NumOfEventsInJourney,NumSessions,interactionTime,maxPrice,minPrice,NumCart,NumView,InsessionCart,InsessionView,year,month,weekday,timeOfDay,Weekend,Purchase
3,3,3339,48.62,48.62,1,1,1,1,2019,11,5,3,0,1
1,1,0,316.1,316.1,0,1,0,1,2019,11,2,3,0,0
1,1,0,57.38,57.38,0,1,0,1,2019,11,2,5,0,0
1,1,0,164.16,164.16,0,1,0,2,2019,11,1,3,0,0
1,1,0,154.19,154.19,0,1,0,1,2019,11,6,7,0,0
1,1,0,483.67,483.67,0,1,0,1,2019,11,5,1,0,0
1,1,0,496.34,496.34,0,1,0,1,2019,11,3,5,0,0
1,1,0,127.42,127.42,0,1,0,2,2019,11,4,5,0,0
1,1,0,147.56,147.56,0,1,0,1,2019,11,4,5,0,0
1,1,0,98.33,98.33,0,1,0,1,2019,11,5,5,0,0
1,1,0,351.1,351.1,0,1,0,1,2019,11,6,5,0,0
1,1,0,100.65,100.65,0,1,0,1,2019,11,3,1,0,0
1,1,0,52.12,52.12,0,1,0,1,2019,11,2,3,0,0
1,1,0,180.18,180.18,0,1,0,2,2019,11,6,2,0,0
1,1,0,1145.2,1145.2,0,1,0,1,2019,11,7,5,0,0
1,1,0,252.52,252.52,0,1,0,2,2019,11,2,5,0,0
1,1,0,15.19,15.19,0,1,0,1,2019,11,3,2,0,0
1,1,0,42.95,42.95,0,1,0,1,2019,11,1,1,0,0
1,1,0,473.37,473.37,0,1,0,1,2019,11,7,3,0,0
1,1,0,152.82,152.82,0,1,0,1,2019,11,6,1,0,0
1,1,0,5.12,5.12,0,1,0,1,2019,11,4,1,0,0
1,1,0,138.91,138.91,0,1,0,1,2019,11,2,2,0,0
1,1,0,720.48,720.48,0,1,0,1,2019,11,7,3,0,0
1,1,0,25.48,25.48,0,1,0,1,2019,11,5,5,0,0
1,1,0,427.3,427.3,0,1,0,1,2019,11,3,5,0,0
1,1,0,255.35,255.35,0,1,0,1,2019,11,6,5,0,0
1,1,0,329.46,329.46,0,1,0,1,2019,11,5,5,0,0
1,1,0,87.52,87.52,0,1,0,2,2019,11,6,3,0,0
1,1,0,20.57,20.57,1,0,1,0,2019,11,2,3,0,0
1,1,0,334.35,334.35,0,1,0,1,2019,11,6,2,0,0
1,1,0,437.31,437.31,0,1,0,1,2019,11,6,2,0,0
1,1,0,5.56,5.56,0,1,0,1,2019,11,7,6,0,0
1,1,0,32.69,32.69,0,1,0,1,2019,11,6,2,0,0
1,1,0,2522.59,2522.59,0,1,0,1,2019,11,4,2,0,0
1,1,0,154.42,154.42,0,1,0,1,2019,11,1,3,0,0
1,1,0,123.04,123.04,0,1,0,1,2019,11,3,5,0,0
1,1,0,56.6,56.6,0,1,0,1,2019,11,3,1,0,0
1,1,0,93.45,93.45,0,1,0,1,2019,11,6,6,0,0
1,1,0,251.49,251.49,0,1,0,1,2019,11,6,5,0,0
1,1,0,499.45,499.45,0,1,0,1,2019,11,2,5,0,0
1,1,0,89.23,89.23,0,1,0,1,2019,11,2,2,0,0
1,1,0,30.86,30.86,0,1,0,1,2019,11,6,5,0,0
1,1,0,1899.64,1899.64,0,1,0,1,2019,11,2,6,0,0
1,1,0,100.39,100.39,0,1,0,1,2019,11,2,3,0,0
1,1,0,87.26,87.26,0,1,0,1,2019,11,5,1,0,0
1,1,0,746.45,746.45,0,1,0,1,2019,11,5,5,0,0
1,1,0,72.05,72.05,0,1,0,1,2019,11,5,1,0,0
1,1,0,199.75,199.75,0,1,0,1,2019,11,7,5,0,0
1,1,0,51.48,51.48,1,0,1,0,2019,11,6,5,0,0
1,1,0,154.42,154.42,0,1,0,1,2019,11,2,2,0,0
1,1,0,187.9,187.9,0,1,0,1,2019,11,2,2,0,0
1,1,0,44.89,44.89,0,1,0,1,2019,11,3,5,0,0
1,1,0,353.93,353.93,0,1,0,1,2019,11,3,4,0,0
1,1,0,252,252,0,1,0,1,2019,11,6,1,0,0
1,1,0,18.02,18.02,0,1,0,1,2019,11,6,1,0,0
1,1,0,349.79,349.79,1,0,1,0,2019,11,2,1,0,0
1,1,0,406.45,406.45,0,1,0,1,2019,11,5,5,0,0
1,1,0,49.86,49.86,0,1,0,1,2019,11,6,5,0,0
1,1,0,295.99,295.99,0,1,0,2,2019,11,5,3,0,0
1,1,0,213.65,213.65,0,0,0,0,2019,11,1,3,0,1
1,1,0,36.81,36.81,0,1,0,1,2019,11,4,5,0,0
1,1,0,47.54,47.54,0,1,0,1,2019,11,5,4,0,0
1,1,0,309.22,309.22,0,1,0,1,2019,11,7,4,0,0
1,1,0,188.86,188.86,0,1,0,1,2019,11,5,6,0,0
1,1,0,458.17,458.17,0,1,0,1,2019,11,7,5,0,0
1,1,0,308.86,308.86,0,1,0,1,2019,11,5,3,0,0
1,1,0,162.6,162.6,0,1,0,1,2019,11,2,5,0,0
1,1,0,898.32,898.32,0,1,0,1,2019,11,7,3,0,0
1,1,0,38.59,38.59,0,1,0,1,2019,11,6,6,0,0
1,1,0,32.15,32.15,0,1,0,1,2019,11,6,3,0,0
1,1,0,70.53,70.53,0,1,0,2,2019,11,4,6,0,0
1,1,0,2573.79,2573.79,0,1,0,1,2019,11,6,6,0,0
1,1,0,27.36,27.36,0,1,0,1,2019,11,1,2,0,0
1,1,0,14.93,14.93,0,1,0,1,2019,11,6,5,0,0
1,1,0,77.2,77.2,0,1,0,1,2019,11,1,6,0,0
1,1,0,177.1,177.1,0,1,0,2,2019,11,6,1,0,0
1,1,0,451.94,451.94,0,1,0,2,2019,11,5,2,0,0
1,1,0,36.03,36.03,0,1,0,1,2019,11,4,6,0,0
1,1,0,66.25,66.25,0,1,0,1,2019,11,2,7,0,0
1,1,0,746.45,746.45,0,1,0,1,2019,11,1,5,0,0
1,1,0,53.8,53.8,0,1,0,1,2019,11,6,3,0,0
1,1,0,52.25,52.25,0,1,0,1,2019,11,3,2,0,0
1,1,0,355.87,355.87,0,1,0,1,2019,11,3,2,0,0
1,1,0,170.67,170.67,0,1,0,1,2019,11,6,6,0,0
1,1,0,32.69,32.69,0,1,0,1,2019,11,6,3,0,0
1,1,0,14.41,14.41,0,1,0,2,2019,11,5,3,0,0
1,1,0,694.74,694.74,0,1,0,1,2019,11,5,2,0,0
1,1,0,264.78,264.78,1,0,1,0,2019,11,5,1,0,0
1,1,0,30.86,30.86,0,1,0,1,2019,11,6,5,0,0
1,1,0,210.84,210.84,0,1,0,1,2019,11,5,6,0,0
1,1,0,97.81,97.81,0,1,0,1,2019,11,2,5,0,0
1,1,0,5.13,5.13,0,1,0,1,2019,11,5,6,0,0
1,1,0,757.67,757.67,0,1,0,1,2019,11,4,2,0,0
1,1,0,218.77,218.77,0,1,0,2,2019,11,5,5,0,0
1,1,0,39.9,39.9,0,1,0,1,2019,11,3,6,0,0
1,1,0,290.1,290.1,0,1,0,1,2019,11,6,4,0,0
1,1,0,1261.04,1261.04,0,1,0,1,2019,11,7,1,0,0
1,1,0,566.27,566.27,0,1,0,1,2019,11,3,7,0,0
1,1,0,1002.6,1002.6,0,1,0,1,2019,11,3,5,0,0
1,1,0,926.64,926.64,0,1,0,1,2019,11,5,2,0,0
1,1,0,360.34,360.34,0,1,0,1,2019,11,7,4,0,0
1,1,0,226.25,226.25,0,1,0,3,2019,11,4,7,0,0
1,1,0,292.41,292.41,0,1,0,1,2019,11,3,6,0,0
1,1,0,169.63,169.63,0,1,0,1,2019,11,5,5,0,0
1,1,0,35.78,35.78,0,1,0,1,2019,11,2,6,0,0
1,1,0,1466.45,1466.45,0,1,0,1,2019,11,6,6,0,0
1,1,0,39.64,39.64,0,1,0,3,2019,11,7,6,0,0
1,1,0,56.6,56.6,0,1,0,1,2019,11,3,5,0,0
1,1,0,518.65,518.65,0,1,0,1,2019,11,7,5,0,0
1,1,0,306.7,306.7,0,1,0,2,2019,11,7,5,0,0
2,1,106,720.71,720.71,0,2,0,2,2019,11,5,3,0,0
1,1,0,476.2,476.2,0,1,0,1,2019,11,5,3,0,0
1,1,0,201.81,201.81,0,1,0,3,2019,11,5,5,0,0
1,1,0,965.02,965.02,0,1,0,3,2019,11,5,2,0,0
1,1,0,705.26,705.26,0,1,0,1,2019,11,6,6,0,0
1,1,0,1363.74,1363.74,0,1,0,1,2019,11,7,5,0,0
1,1,0,552.91,552.91,0,1,0,2,2019,11,6,2,0,0
1,1,0,94.98,94.98,0,1,0,1,2019,11,7,3,0,0
1,1,0,1351.39,1351.39,0,1,0,1,2019,11,7,6,0,0
1,1,0,191.51,191.51,0,1,0,1,2019,11,5,5,0,0
1,1,0,434.76,434.76,0,1,0,1,2019,11,6,2,0,0
1,1,0,468.4,468.4,0,1,0,1,2019,11,6,5,0,0
1,1,0,69.37,69.37,0,1,0,1,2019,11,2,6,0,0
2,1,213,411.34,411.34,0,2,0,2,2019,11,1,3,0,0
1,1,0,21.75,21.75,0,1,0,2,2019,11,5,6,0,0
1,1,0,446.69,446.69,0,1,0,1,2019,11,5,4,0,0
1,1,0,375.3,375.3,0,1,0,1,2019,11,4,6,0,0
1,1,0,216.45,216.45,0,1,0,1,2019,11,2,2,0,0
1,1,0,193.92,193.92,0,1,0,1,2019,11,7,2,0,0
1,1,0,900.64,900.64,0,1,0,1,2019,11,5,4,0,0
1,1,0,231.64,231.64,0,1,0,1,2019,11,5,3,0,0
1,1,0,5.64,5.64,0,1,0,1,2019,11,1,2,0,0
1,1,0,134.37,134.37,0,1,0,1,2019,11,4,5,0,0
1,1,0,771.94,771.94,1,0,1,0,2019,11,5,5,0,0
1,1,0,38.61,38.61,0,1,0,1,2019,11,1,2,0,0
1,1,0,36.01,36.01,0,1,0,1,2019,11,2,2,0,0
1,1,0,69.47,69.47,0,1,0,1,2019,11,7,3,0,0
1,1,0,285.43,285.43,1,0,1,0,2019,11,4,1,0,0
1,1,0,24.43,24.43,0,1,0,1,2019,11,6,5,0,0
1,1,0,26.31,26.31,0,1,0,2,2019,11,7,6,0,0
1,1,0,154.42,154.42,0,1,0,1,2019,11,6,6,0,0
1,1,0,836.57,836.57,0,1,0,1,2019,11,7,7,0,0
1,1,0,92.64,92.64,0,1,0,1,2019,11,7,5,0,0
1,1,0,3.73,3.73,0,1,0,1,2019,11,2,2,0,0
1,1,0,181.96,181.96,0,1,0,2,2019,11,1,5,0,0
1,1,0,77.22,77.22,0,1,0,1,2019,11,2,3,0,0
1,1,0,56.63,56.63,0,1,0,4,2019,11,6,2,0,0
1,1,0,33.15,33.15,0,1,0,1,2019,11,6,6,0,0
1,1,0,61.52,61.52,0,1,0,2,2019,11,6,6,0,0
1,1,0,231.64,231.64,0,1,0,1,2019,11,3,2,0,0
1,1,0,77.07,77.07,0,1,0,1,2019,11,3,6,0,0
1,1,0,20.05,20.05,0,1,0,1,2019,11,7,6,0,0
1,1,0,208.5,208.5,0,1,0,1,2019,11,3,2,0,0
1,1,0,377.1,377.1,0,1,0,1,2019,11,6,5,0,0
1,1,0,87,87,0,1,0,2,2019,11,7,2,0,0
1,1,0,176.24,176.24,0,1,0,1,2019,11,7,6,0,0
1,1,0,319.18,319.18,0,1,0,4,2019,11,6,1,0,0
1,1,0,974.93,974.93,0,1,0,1,2019,11,6,5,0,0
1,1,0,25.71,25.71,0,1,0,2,2019,11,7,2,0,0
1,1,0,5.12,5.12,0,1,0,1,2019,11,6,3,0,0
1,1,0,68.93,68.93,0,1,0,1,2019,11,6,5,0,0
1,1,0,36.04,36.04,0,1,0,1,2019,11,4,1,0,0
1,1,0,8.1,8.1,0,1,0,2,2019,11,3,3,0,0
1,1,0,372.73,372.73,0,1,0,1,2019,11,2,5,0,0
1,1,0,43.24,43.24,0,1,0,1,2019,11,5,2,0,0
1,1,0,665.89,665.89,0,1,0,1,2019,11,7,5,0,0
1,1,0,92.41,92.41,0,1,0,2,2019,11,5,6,0,0
1,1,0,467.64,467.64,0,1,0,2,2019,11,2,1,0,0
1,1,0,57.66,57.66,0,1,0,1,2019,11,7,3,0,0
1,1,0,10.17,10.17,0,1,0,1,2019,11,7,5,0,0
1,1,0,51.24,51.24,0,1,0,2,2019,11,2,3,0,0
1,1,0,303.23,303.23,0,1,0,1,2019,11,5,5,0,0
1,1,0,488.8,488.8,0,1,0,1,2019,11,1,1,0,0
1,1,0,926.32,926.32,0,1,0,2,2019,11,6,2,0,0
3,2,81756,64.85,44.97,1,2,1,1,2019,11,2,5,0,0
1,1,0,980.08,980.08,0,1,0,2,2019,11,1,3,0,0
1,1,0,45.53,45.53,0,1,0,4,2019,11,1,6,0,0
1,1,0,20.57,20.57,0,1,0,1,2019,11,5,1,0,0
1,1,0,385.85,385.85,0,1,0,1,2019,11,5,2,0,0
1,1,0,933.19,933.19,0,1,0,2,2019,11,7,2,0,0
1,1,0,5.87,5.87,0,1,0,1,2019,11,3,5,0,0
1,1,0,226.25,226.25,1,0,1,0,2019,11,4,6,0,0
1,1,0,13.36,13.36,1,0,1,0,2019,11,3,3,0,0
1,1,0,90.07,90.07,0,1,0,3,2019,11,6,6,0,0
1,1,0,333.34,333.34,0,1,0,1,2019,11,7,5,0,0
1,1,0,74.39,74.39,0,1,0,1,2019,11,3,5,0,0
1,1,0,25.23,25.23,0,1,0,1,2019,11,6,5,0,0
1,1,0,34.49,34.49,0,1,0,1,2019,11,4,6,0,0
1,1,0,450.44,450.44,0,1,0,1,2019,11,7,6,0,0
1,1,0,913.28,913.28,0,1,0,1,2019,11,1,5,0,0
1,1,0,88.81,88.81,0,1,0,1,2019,11,7,2,0,0
1,1,0,115.32,115.32,0,1,0,1,2019,11,6,3,0,0
1,1,0,34.47,34.47,0,1,0,1,2019,11,7,3,0,0
1,1,0,63.55,63.55,0,1,0,1,2019,11,5,6,0,0
1,1,0,44.97,44.97,0,1,0,1,2019,11,2,5,0,0
1,1,0,2548.07,2548.07,0,1,0,1,2019,11,2,3,0,0
1,1,0,85.71,85.71,0,1,0,1,2019,11,7,2,0,0
1,1,0,253.8,253.8,0,1,0,1,2019,11,5,3,0,0
1,1,0,216.7,216.7,0,1,0,1,2019,11,3,5,0,0
1,1,0,471.72,471.72,1,0,1,0,2019,11,5,2,0,0
1,1,0,56.11,56.11,0,1,0,1,2019,11,6,3,0,0
1,1,0,13.5,13.5,0,1,0,3,2019,11,4,7,0,0
1,1,0,10.73,10.73,0,1,0,1,2019,11,1,5,0,0
1,1,0,875.13,875.13,0,1,0,1,2019,11,6,6,0,0
1,1,0,334.37,334.37,0,1,0,1,2019,11,6,5,0,0
1,1,0,282.63,282.63,0,1,0,1,2019,11,5,2,0,0
1,1,0,0,0,0,1,0,2,2019,11,1,1,0,0
1,1,0,37.07,37.07,0,1,0,1,2019,11,1,4,0,0
1,1,0,126.82,126.82,0,1,0,1,2019,11,4,3,0,0
1,1,0,643.23,643.23,0,1,0,1,2019,11,2,1,0,0
1,1,0,121.5,121.5,0,1,0,1,2019,11,6,1,0,0
1,1,0,310.18,310.18,0,1,0,2,2019,11,3,5,0,0
1,1,0,715.59,715.59,0,1,0,1,2019,11,7,3,0,0
1,1,0,177.35,177.35,0,1,0,1,2019,11,5,1,0,0
1,1,0,398.95,398.95,0,1,0,1,2019,11,2,3,0,0
1,1,0,76.96,76.96,0,1,0,1,2019,11,7,4,0,0
1,1,0,1212.02,1212.02,0,1,0,2,2019,11,4,3,0,0
1,1,0,55.6,55.6,0,1,0,1,2019,11,4,6,0,0
1,1,0,188.86,188.86,0,1,0,1,2019,11,1,5,0,0
1,1,0,339.78,339.78,0,1,0,1,2019,11,6,7,0,0
1,1,0,244.28,244.28,0,1,0,1,2019,11,1,3,0,0
1,1,0,77.19,77.19,0,1,0,1,2019,11,5,3,0,0
1,1,0,130.51,130.51,0,1,0,3,2019,11,6,2,0,0
1,1,0,180.16,180.16,0,0,0,0,2019,11,2,3,0,1
1,1,0,1286.78,1286.78,0,1,0,1,2019,11,6,4,0,0
1,1,0,128.42,128.42,0,1,0,1,2019,11,7,6,0,0
1,1,0,720.46,720.46,0,1,0,1,2019,11,7,5,0,0
1,1,0,131.66,131.66,0,1,0,1,2019,11,2,4,0,0
1,1,0,159.33,159.33,0,1,0,1,2019,11,4,5,0,0
1,1,0,29.58,29.58,0,1,0,7,2019,11,5,5,0,0
1,1,0,41.7,41.7,0,1,0,1,2019,11,2,1,0,0
1,1,0,121.39,121.39,0,1,0,1,2019,11,5,5,0,0
1,1,0,586.63,586.63,0,1,0,1,2019,11,2,5,0,0
1,1,0,11.04,11.04,0,1,0,1,2019,11,7,2,0,0
1,1,0,298.21,298.21,0,1,0,1,2019,11,7,3,0,0
1,1,0,90.61,90.61,0,1,0,2,2019,11,1,6,0,0
1,1,0,14.65,14.65,0,1,0,1,2019,11,1,3,0,0
1,1,0,140.82,140.82,0,1,0,1,2019,11,5,2,0,0
1,1,0,83.89,83.89,0,1,0,1,2019,11,6,5,0,0
1,1,0,61.52,61.52,0,1,0,2,2019,11,5,6,0,0
1,1,0,242.99,242.99,0,1,0,1,2019,11,4,5,0,0
1,1,0,440.14,440.14,0,1,0,1,2019,11,7,5,0,0
1,1,0,46.8,46.8,0,1,0,1,2019,11,5,2,0,0
2,2,40469,242.19,242.19,0,2,0,1,2019,11,6,5,0,0
1,1,0,57.92,57.92,0,1,0,1,2019,11,3,3,0,0
1,1,0,122.71,122.71,0,1,0,1,2019,11,6,6,0,0
1,1,0,116.59,116.59,0,1,0,1,2019,11,5,5,0,0
1,1,0,107.83,107.83,0,1,1,2,2019,11,7,4,0,0
1,1,0,29.55,29.55,0,1,0,1,2019,11,4,2,0,0
1,1,0,69.47,69.47,0,1,0,1,2019,11,6,5,0,0
1,1,0,231.41,231.41,0,1,0,1,2019,11,4,3,0,0
1,1,0,10.3,10.3,0,1,0,1,2019,11,7,3,0,0
1,1,0,202.29,202.29,0,0,0,0,2019,11,7,3,0,1
1,1,0,747.14,747.14,0,1,0,2,2019,11,5,6,0,0
1,1,0,771.96,771.96,0,1,0,1,2019,11,3,5,0,0
1,1,0,592.01,592.01,0,1,0,1,2019,11,7,2,0,0
1,1,0,121.24,121.24,0,1,0,1,2019,11,4,2,0,0
1,1,0,200.78,200.78,0,1,0,1,2019,11,1,5,0,0
1,1,0,694.97,694.97,0,1,0,1,2019,11,3,5,0,0
1,1,0,348.79,348.79,0,1,0,1,2019,11,4,5,0,0
1,1,0,231.67,231.67,0,1,0,2,2019,11,7,3,0,0
1,1,0,280.57,280.57,0,1,0,1,2019,11,5,2,0,0
1,1,0,2470.59,2470.59,0,1,0,1,2019,11,4,7,0,0
1,1,0,71.82,71.82,1,0,1,0,2019,11,5,3,0,0
1,1,0,11.58,11.58,0,1,0,1,2019,11,1,1,0,0
1,1,0,572.18,572.18,0,1,0,1,2019,11,1,5,0,0
1,1,0,1443.8,1443.8,0,1,0,1,2019,11,6,6,0,0
1,1,0,39.9,39.9,0,1,0,1,2019,11,6,2,0,0
1,1,0,60.49,60.49,0,1,0,2,2019,11,6,6,0,0
1,1,0,925.38,925.38,0,1,0,1,2019,11,5,4,0,0
1,1,0,54.03,54.03,0,1,0,1,2019,11,1,5,0,0
1,1,0,12.74,12.74,0,1,0,1,2019,11,7,3,0,0
1,1,0,83.82,83.82,0,1,0,1,2019,11,2,5,0,0
1,1,0,0,0,0,1,0,1,2019,11,5,3,0,0
1,1,0,257.15,257.15,0,1,0,1,2019,11,1,5,0,0
1,1,0,94.62,94.62,0,1,0,1,2019,11,1,5,0,0
1,1,0,226.22,226.22,0,1,0,1,2019,11,3,2,0,0
1,1,0,180.18,180.18,0,1,0,1,2019,11,6,5,0,0
1,1,0,87.08,87.08,0,1,0,2,2019,11,3,1,0,0
1,1,0,202.32,202.32,1,0,1,0,2019,11,7,3,0,0
1,1,0,38.1,38.1,0,1,0,1,2019,11,6,3,0,0
1,1,0,797.64,797.64,0,1,0,1,2019,11,7,3,0,0
1,1,0,154.19,154.19,0,1,0,2,2019,11,5,2,0,0
1,1,0,176.32,176.32,0,1,0,1,2019,11,4,2,0,0
1,1,0,76.96,76.96,0,1,0,1,2019,11,1,6,0,0
1,1,0,49.16,49.16,0,1,0,1,2019,11,2,3,0,0
1,1,0,985.1,985.1,0,1,0,2,2019,11,6,5,0,0
1,1,0,194.73,194.73,0,1,0,1,2019,11,5,6,0,0
1,1,0,180.16,180.16,0,1,0,1,2019,11,1,3,0,0
1,1,0,1363.23,1363.23,0,1,0,2,2019,11,3,5,0,0
1,1,0,35.91,35.91,0,1,0,1,2019,11,2,3,0,0
1,1,0,92.13,92.13,0,1,0,1,2019,11,6,2,0,0
1,1,0,155.29,155.29,0,1,0,1,2019,11,5,5,0,0
1,1,0,360.11,360.11,0,1,0,1,2019,11,4,5,0,0
1,1,0,16.47,16.47,0,1,0,1,2019,11,7,6,0,0
1,1,0,59.18,59.18,0,1,1,1,2019,11,6,1,0,0
1,1,0,283.07,283.07,0,0,0,0,2019,11,2,5,0,1
1,1,0,128.68,128.68,0,1,0,3,2019,11,1,6,0,0
1,1,0,77.48,77.48,0,1,0,1,2019,11,1,5,0,0
1,1,0,165,165,0,1,0,1,2019,11,1,2,0,0
1,1,0,28.31,28.31,0,1,0,2,2019,11,2,6,0,0
1,1,0,455.61,455.61,0,1,0,1,2019,11,6,5,0,0
1,1,0,215.96,215.96,0,1,0,1,2019,11,4,2,0,0
1,1,0,38.27,38.27,0,1,0,1,2019,11,3,5,0,0
1,1,0,167.06,167.06,0,1,0,1,2019,11,2,5,0,0
2,2,414906,93.77,93.77,0,2,0,1,2019,11,2,3,0,0
1,1,0,1421.76,1421.76,0,1,0,1,2019,11,5,7,0,0
1,1,0,385.52,385.52,0,1,0,1,2019,11,7,2,0,0
1,1,0,69.24,69.24,0,1,0,1,2019,11,4,3,0,0
1,1,0,180.16,180.16,0,0,0,0,2019,11,7,5,0,1
1,1,0,290.42,290.42,0,1,0,1,2019,11,5,1,0,0
1,1,0,44.79,44.79,0,1,0,1,2019,11,7,1,0,0
1,1,0,14.83,14.83,0,1,0,1,2019,11,2,1,0,0
1,1,0,308.63,308.63,0,1,0,1,2019,11,7,2,0,0
1,1,0,15.44,15.44,0,1,0,1,2019,11,3,3,0,0
1,1,0,177.84,177.84,0,1,0,1,2019,11,7,5,0,0
1,1,0,21.88,21.88,0,1,0,1,2019,11,6,3,0,0
1,1,0,360.11,360.11,0,1,0,1,2019,11,3,3,0,0
1,1,0,53.8,53.8,0,0,0,0,2019,11,6,2,0,1
1,1,0,309.66,309.66,0,1,0,1,2019,11,5,2,0,0
1,1,0,1655.77,1655.77,0,1,0,1,2019,11,7,6,0,0
1,1,0,1029.11,1029.11,0,1,0,1,2019,11,2,5,0,0
1,1,0,87.08,87.08,0,1,0,1,2019,11,4,6,0,0
1,1,0,37.97,37.97,0,1,0,1,2019,11,2,5,0,0
1,1,0,190.46,190.46,0,1,0,1,2019,11,6,6,0,0
1,1,0,107.85,107.85,0,1,0,1,2019,11,1,4,0,0
1,1,0,946.74,946.74,0,1,0,1,2019,11,5,3,0,0
1,1,0,102.71,102.71,0,1,0,1,2019,11,2,5,0,0
1,1,0,8.94,8.94,0,1,0,1,2019,11,3,1,0,0
1,1,0,167.06,167.06,0,1,0,2,2019,11,3,4,0,0
1,1,0,298.28,298.28,0,1,0,1,2019,11,7,3,0,0
1,1,0,125.92,125.92,0,1,0,1,2019,11,1,2,0,0
1,1,0,49.77,49.77,0,1,0,1,2019,11,1,5,0,0
1,1,0,92.64,92.64,0,1,0,2,2019,11,6,5,0,0
1,1,0,187.39,187.39,0,1,0,1,2019,11,4,5,0,0
1,1,0,193.92,193.92,0,1,0,1,2019,11,7,2,0,0
1,1,0,914.63,914.63,0,1,0,1,2019,11,1,1,0,0
1,1,0,15.6,15.6,0,1,0,6,2019,11,6,6,0,0
1,1,0,240.25,240.25,0,1,0,1,2019,11,6,4,0,0
1,1,0,288.3,288.3,0,1,0,1,2019,11,5,3,0,0
1,1,0,264.77,264.77,0,1,0,1,2019,11,7,2,0,0
1,1,0,201.99,201.99,0,1,0,1,2019,11,2,5,0,0
1,1,0,97.56,97.56,0,1,0,1,2019,11,2,5,0,0
1,1,0,745.4,745.4,0,1,0,1,2019,11,3,5,0,0
1,1,0,42.21,42.21,0,1,0,1,2019,11,5,5,0,0
1,1,0,334.55,334.55,0,1,0,1,2019,11,1,3,0,0
1,1,0,143.58,143.58,1,0,1,0,2019,11,2,5,0,0
1,1,0,39.64,39.64,0,1,0,1,2019,11,3,1,0,0
1,1,0,141.32,141.32,1,0,1,0,2019,11,6,2,0,0
1,1,0,230.89,230.89,0,1,0,1,2019,11,1,2,0,0
1,1,0,308.86,308.86,0,1,0,1,2019,11,6,5,0,0
1,1,0,268.99,268.99,0,1,0,1,2019,11,3,5,0,0
1,1,0,952.38,952.38,0,1,0,1,2019,11,5,2,0,0
1,1,0,79.79,79.79,0,1,0,1,2019,11,6,2,0,0
1,1,0,185.33,185.33,1,0,1,0,2019,11,4,3,0,0
1,1,0,992.16,992.16,0,1,0,1,2019,11,6,6,0,0
1,1,0,382.22,382.22,0,1,0,1,2019,11,1,6,0,0
1,1,0,273.88,273.88,0,1,0,2,2019,11,5,6,0,0
1,1,0,44.79,44.79,0,1,0,1,2019,11,6,5,0,0
1,1,0,79.28,79.28,0,1,0,3,2019,11,4,5,0,0
1,1,0,926.41,926.41,0,1,0,1,2019,11,2,5,0,0
1,1,0,393.83,393.83,1,0,1,3,2019,11,7,5,0,0
1,1,0,99.89,99.89,0,1,0,1,2019,11,2,2,0,0
1,1,0,24.27,24.27,0,1,0,1,2019,11,5,1,0,0
1,1,0,131.28,131.28,0,1,0,1,2019,11,1,3,0,0
1,1,0,44.27,44.27,0,1,0,1,2019,11,6,6,0,0
1,1,0,914,914,1,0,1,0,2019,11,5,4,0,0
1,1,0,334.37,334.37,0,1,0,2,2019,11,6,2,0,0
1,1,0,100.9,100.9,0,1,0,2,2019,11,4,6,0,0
1,1,0,25.71,25.71,0,1,0,2,2019,11,7,3,0,0
1,1,0,99.82,99.82,0,1,0,1,2019,11,5,7,0,0
1,1,0,915.08,915.08,0,1,0,1,2019,11,6,2,0,0
2,1,2539,33.33,33.33,0,2,0,3,2019,11,4,5,0,0
1,1,0,991.13,991.13,0,1,0,1,2019,11,4,6,0,0
1,1,0,117.89,117.89,0,1,0,1,2019,11,7,2,0,0
1,1,0,17.73,17.73,0,1,0,1,2019,11,5,3,0,0
1,1,0,324.08,324.08,0,1,0,1,2019,11,5,5,0,0
1,1,0,494.09,494.09,0,1,0,1,2019,11,7,3,0,0
1,1,0,514.56,514.56,0,1,0,1,2019,11,7,5,0,0
1,1,0,83.4,83.4,0,1,0,1,2019,11,5,5,0,0
1,1,0,102.57,102.57,1,0,1,0,2019,11,3,5,0,0
1,1,0,357.3,357.3,0,1,0,1,2019,11,1,5,0,0
1,1,0,1187.91,1187.91,0,1,0,1,2019,11,5,5,0,0
1,1,0,540.04,540.04,0,1,0,1,2019,11,4,5,0,0
1,1,0,945.97,945.97,0,1,0,2,2019,11,7,5,0,0
1,1,0,360.11,360.11,0,1,0,1,2019,11,4,6,0,0
1,1,0,915.69,915.69,0,1,0,1,2019,11,4,1,0,0
1,1,0,154.91,154.91,0,1,0,1,2019,11,4,2,0,0
1,1,0,1364.26,1364.26,0,1,0,1,2019,11,6,2,0,0
1,1,0,155.47,155.47,0,1,0,3,2019,11,7,3,0,0
1,1,0,38.25,38.25,0,1,0,1,2019,11,7,2,0,0
1,1,0,1644.59,1644.59,0,1,0,1,2019,11,4,2,0,0
1,1,0,154.16,154.16,0,1,0,1,2019,11,5,5,0,0
1,1,0,360.11,360.11,0,1,0,1,2019,11,1,3,0,0
1,1,0,123.58,123.58,0,1,0,1,2019,11,1,3,0,0
1,1,0,17.76,17.76,0,1,0,1,2019,11,2,5,0,0
1,1,0,0,0,0,1,0,1,2019,11,3,5,0,0
